answerString,constituency,constituency_id,constituency_slug,firstName,id,isPartyLeader,lastName,partyLetter,partyName,photoUrl,party,name,link,constituencies,causes,cv,Beskæftigelse,Alder,Uddannelse,Valgt i
0,Brønderslev,57,broenderslev,Gitte,4495,False,Krogh,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/4495-Gitte-Krogh-a.jpg,Ø. Enhedslisten - De Rød-Grønne,Tina Øllegaard Nielsen,/kandidater/kv17/tina-oellegaard-nielsen,Lolland,,Tina har desværre ikke skrevet sit CV,Ikke oplyst,,,
242545334355541,Brønderslev,57,broenderslev,Klaus Riis,4502,False,Klæstrup,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/4502-Klaus-Riis-Klaestrup-a.jpg,Ø. Enhedslisten - De Rød-Grønne,Erik Steen Johansen,/kandidater/kv17/erik-steen-johansen,Lolland,,Erik Steen har desværre ikke skrevet sit CV,Ikke oplyst,,,
0,Brønderslev,57,broenderslev,Svend Erik,4507,False,Trudslev,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/4507-Svend-Erik-Trudslev-a.jpg,Å. Alternativet,Thomas Winther,/kandidater/kv17/thomas-winther,Lolland,,Thomas har desværre ikke skrevet sit CV,Ikke oplyst,,,
452440513143531,Brønderslev,57,broenderslev,Jan,4499,False,Thaibert,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/kvadrat-4499-Jan-Thaibert-a.jpg,Ø. Enhedslisten - De Rød-Grønne,Richardt Leonhardt,/kandidater/kv17/richardt-leonhardt,Lolland,,Richardt har desværre ikke skrevet sit CV,Ikke oplyst,,,
0,Brønderslev,57,broenderslev,Lone,4503,False,Brikmose Lex,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/,Ø. Enhedslisten - De Rød-Grønne,Kirsten Hjarsø,/kandidater/kv17/kirsten-hjarsoe,Lolland,,Kirsten har desværre ikke skrevet sit CV,Ikke oplyst,,,
343444224344441,Brønderslev,57,broenderslev,Jens,4500,False,Andersen,V,"Venstre, Danmarks Liberale Parti",,Ø. Enhedslisten - De Rød-Grønne,Jannik H. Jensen,/kandidater/kv17/Jannik-H-Jensen,Lolland,,Jannik H. har desværre ikke skrevet sit CV,Ikke oplyst,,,
0,Brønderslev,57,broenderslev,Knud L.,4491,False,Pedersen,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/,Ø. Enhedslisten - De Rød-Grønne,Kent Løjstrup-Thomsen,/kandidater/kv17/kent-spaanheden-loejstrup-thomsen,Lolland,"## Socialområdet ##
## Kultur ##
## Sundhedsområdet ##
",Kent har desværre ikke skrevet sit CV,Offentligt ansat,62 år,Kandidatuddannelse,
323455215352513,Brønderslev,57,broenderslev,Søren,4508,False,Lauritsen,V,"Venstre, Danmarks Liberale Parti",http://www.altinget.dk/images/kv17/4508-Soeren-Lauritsen-a.jpg,Å. Alternativet,Henning Maegaard Mogensen,/kandidater/kv17/henning-maegaard-mogensen,Lolland,"## Klima ##
Klimaet er helt klart først. Især her på Lolland hvor digerne mange steder trænger til forbedringer. ## Økologi ##
Min drøm er at Lolland bliver den første ø med helt økologisk landbrug.## Empati ##
 Og i ældre-og sygepleje bedre tid til en snak. Og flere hænder til skolen, så der kan tages hensyn til at ALLE børn kan få det godt.
Ordet empati = Indfølingsevne","Uddannet møbelsnedker. Gjort rent hos ISS i 3 år. Repareret sko i 20 år, heraf 5 som selvstændig. Altmuligmand hos Home Østjyllalnd. Og de sidste 8 år som pedel på en af kommunens skoler. Lige for tiden arbejdsløs - undtagen min kones projekter i hjemmet:-)",Ikke oplyst,64 år,Grundskole,
0,Dragør,4,dragoer,Allan,3011,False,Holst,A,Socialdemokratiet,http://www.altinget.dk/images/kv17/3011-Allan-Holst-a.jpg,"V. Venstre, Danmarks Liberale Parti",Bjarne Kongsted,/kandidater/kv17/bjarne-kongsted,Holbæk,"## Vækst og Velfærd ##
Holbæk skal vækste sig ud af de økonomiske udfordringer. Der skal skabes ordentlige forhold for erhvervslivet så der skabes nye og flere arbejdspladser. På den måde oparbejder kommunen en bedre økonomi og der bliver råd til større og mere velfærd.## Lokalområderne styrkes, gøres trygge og gode at bo i. ##
Biblioteker, kulturhuse, skoler, haller og andre lokale samlingssteder skal bibeholdes. Vores lokalområder skal høres og styrkes. Foreningslivet skal have gode og trygge rammer og vilkår. 

Der skal være tryghed i kommunen. Unge som ældre skal kunne færdes alle døgnets 24 timer uden frygt for overfald og røveri. Patienter skal behandles omgående og hurtig udskrivning til lokale sundhedscentre.## Børn og unge ##
Sunde og moderne skoler giver den bedste og rigtige undervisning. Børnene skal undervises af dygtige og kompetente lærere.Der skal være tilbud i nærområderne til børnepasning, når forældrene ønsker og har behov før pasning. Ældre og svage medborgere skal behandles med værdighed og respekt. Ældreomsorg er en kerneopgave.","Politik:

Byrådsmedlem i Holbæk Kommune
Gruppeformand for Venstres byrådsgruppe
Medlem af Udvalget for Lokal Udvikling
Medlem af Kultur & Fritidsudvalget
Bestyrelsesmedlem i Produktionsskolen NV-Pro
Medlem af repræsentantskabet for Danmarks Biblioteksforening

Erhvervserfaring:

Halinspektør i Svinningehallen
Kontorchef i Danske Banks Leasingselskab NORDANIA
Regional Manager i Danske Banks Østeuropa Kontor med rejseaktiviteter i Østeuropa.

Ansvarlig for det Nordsjællandske område i forbindelse med fusionen af Danske Bank/Handelsbanken/Provinsbanken.

Kreditchef i Danske Bank, Helsingør afdeling

Souschef i Danske Banks Humlebæk Afdeling

Udlånschef i Danske Banks Birkerød Afdeling

Diverse Bankskoler
Eksamineret Ejendomsmægler
Merkonom

Kontorchef I Danske Bank

Bankelev i Danske Bank

Hillerød Handelsskole

Silkeborg Højskole

Soldat - Telegraftropperne i Høvelte

Frivillight arbejde:

Håndboldtræner
Kasserer i ligaklub/1 division i Håndbold
Leder af Ungdomsklub",Ordfører for et parti,66 år,Erhvervsuddannelse,"2009, 2013"
241555541155324,Dragør,4,dragoer,Michael,1901,False,Rachlin,B,Radikale Venstre,http://www.altinget.dk/images/kv17/1901-Michael-Rachlin-a.jpg,F. SF - Socialistisk Folkeparti,Jannie Hjerpe,/kandidater/kv17/Jannie-Hjerpe,Furesø,"## ældreområdet ##
Jeg ønsker at ældre i Furesø kommune får den pleje de har behov for.
Vores ældre skal ikke bære ble hvis vi kan træne dem til at være undvære bleen.
Vores ældre skal kunne komme i bad mere end 1 gang om ugen hvis de har behov for dette## styr på kommunes økonomi ##
Farum kommune har prøvet at have en Venstre borgmester i mange år som ikke havde styr på kommunens økonomi.
SF vil støtte den nuværende socialdemokratiske borgmester.## børn ##
På børneområdet skal budget og normering følge antallet af børn.
Al forskning viser, at antallet af voksne og deres uddannelse er afgørende for vores børns trivsel. Jeg vil derfor arbejde på at der er 1 voksen pr. 3 børn i vuggestue og 1 voksen pr. 6 børn i børnehaver","Pædagog
Speciallæge i almen medicin",Offentligt ansat,58 år,Kandidatuddannelse,2009
244555441155344,Dragør,4,dragoer,Carl Osbæck,1902,False,Adelkilde,B,Radikale Venstre,http://www.altinget.dk/images/kv17/1902-Carl-Osbaeck-Adelkilde-a.jpg,F. SF - Socialistisk Folkeparti,Jane Isdal,/kandidater/kv17/Jane-Isdal,Furesø,"## Fælleskaber der kan rumme alle børn ##
Der skal være fælleskaber der kan rumme alle børn. Kommunens institutioner skal kunne rumme og håndtere børns forskellighed så der er til gavn for barnet.## Stabil økonomi ##
Den økonomi som er blevet forbedret igennem de sidste 4 år må ikke forringes.## En tilstrækkelig ældrepleje ##
Kommunen skal have en ældrepleje som er tilstrækkelig normeret, hvor ressourcerne er til stede og med fokus på borgerne.","Ansat i Post Danmark siden 1977.
Har haft følgende funktioner:
Kontorassistent, Sektionsleder, Postbestyrer, Driftkoordinator,",Privat ansat/selvstændig,60 år,Gymnasial uddannelse,
235534414233542,Dragør,4,dragoer,Kenneth,225,False,Gøtterup,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/225-Kenneth-Goetterup-a.jpg,"V. Venstre, Danmarks Liberale Parti",Mette  Engelbrecht,/kandidater/kv17/mette-engelbrecht-jensen,Brøndby,"## Alle skal i beskæftigelse - Det skal kunne betales sig at arbejde ##
Det er politikerne i Brøndbys vigtigste opgave, at knække den sociale deroute, hvor alt for mange har den oplevelse, at  være på offentlig forsørgelse. I dag er det 35 % af de unge der ikke har en uddannelse 5 år efter de er gået ud af folkeskolen I Brøndby Kommune.  I Venstre mener vi, at den bedste hjælp til børnene i Brøndby er at give et arbejde til mor og far.## Tidlig indsats - langsigtet investering ##
I dag er det 35 % af de unge der ikke har en uddannelse 5 år efter de er gået ud af folkeskolen I Brøndby Kommune, men allerede i vuggestue, dagpleje og børnehave er det muligt, at se de børn, som vil få det sværet senere i livet. De børn og deres familier skal vi have fat om og hjulpet på vej, til et liv uden kommunal indblanding. ## Erhvervsstrategi - flere arbejdspladser ##
Vi skal passe på det lokale erhvervsliv ellers er der ikke råd til velfærd. Derfor skal Brøndby have en erhvervsstrategi, der i samarbejde med erhvervslivet bestemmer, hvilket niveau af infrastruktur, konkurrenceudsættelse, rekruttering af arbejdskraft, sagsbehandlingstider og andre rammebetingelser, som vil give de bedste betingelser for mere erhvervsliv og flere lokale arbejdspladser.",Mette  har desværre ikke skrevet sit CV,Privat ansat/selvstændig,40 år,Kandidatuddannelse,"2009, 2013"
515553515155311,Dragør,4,dragoer,Jerrik,3813,False,Walløe,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/3813-Jerrik-Walloee-a.jpg,F. SF - Socialistisk Folkeparti,Jørgen Grüner,/kandidater/kv17/joergen-gruner,Slagelse,"## Børn og unge området ##
Der skal være mere tid til omsorg og nærhed i daginstitutionerne.
Lærerne skal have den nødvendige tid til forberedelse. Skolereformen er underfinansieret, og det skal der rettes op på.
Vi skal have flere unge godt igennem skolesystemet, så de er i stand til at gennemføre en ungdomsuddannelse## Mindre målstyring ##
Vi skal have genoprettet tilliden til de offentlige ansatte der møder borgerne.  De decentrale ledere skal have mere kompetence, og vi skal have tillid til at de decentrale ledere og medarbejdere finder de bedste løsninger sammen med borgerne## Et rent miljø ##
Vi skal prioritere naturen og et rent miljø, Det betyder at vi skal affaldssortere mest muligt, reducere i udledningen af pesticider, CO2 og kvælstof. Vi skal skabe gode rammer for et lokalt producerede økologiske varer.","Konsulent i BUPL
Master i offentlig styring fra Roskilde Universitets Center",Privat ansat/selvstændig,51 år,Bachelor-/diplomuddannelse,
321454211153531,Dragør,4,dragoer,Ulrik,3800,False,Ankerstjerne,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/3800-Ulrik-Ankerstjerne-a.jpg,C. Det Konservative Folkeparti,Lotte Brøns,/kandidater/kv17/Lotte-Brøns,Slagelse,"## Samarbejde ##
Hæderligheden tilbage til byrådet. Uden dén ingen gode beslutninger til gavn for borgerne.## Mennesket før systemet ##
Jeg har alt for mange gange set og oplevet, at man skal være dér for systemet og ikke for den enkelte person. Dette oplevede jeg bla., sidste gang jeg arbejdede som lærer, og nu oplever jeg det i forbindelse med min mor på 93, som først nu har brug for hjælp, men så længe hun ikke selv mener det, kan hun sejle sin egen sø uden mad eller andet hverdagsnødvendigt. ## Nærvær og engagement ##
Vi skal have mere nærvær mellem erhvervsliv og  kommune. Der findes mange instanser, der på papiret er dér for at hjælpe virksomhederne, men realiteten er, at det er langt fra alle, der har gavn af tilbuddene, ganske enkelt fordi, tilbudsgiver ikke er god nok, og så bliver man opgivet uden nogen kommentarer.","1988 læreruddannet fra Haslev Seminarium.
1988-1989 lærer på Nørrevangsskolen, Slagelse.
1988 - selvstændig. Først med virksomhed med bla. 150 ansatte på Storebæltsforbindelsen, siden med 300 på Øresund. 
1997-2002 Modebutik i Rosengade, Slagelse
2002-2009 importør af brugskunst og havemøbler
2009-2011 lærer på Baggesenskolen, Korsør samt på Ungdomsskolen og Produktionsskolerne i Korsør og Slagelse.
2011-2013 facilitator for virksomheder ved Metroen
2013- Importør af sicilianske specialiteter.",Privat ansat/selvstændig,55 år,Bachelor-/diplomuddannelse,
0,Dragør,4,dragoer,Kurt,3804,False,Christensen,C,Det Konservative Folkeparti,http://www.altinget.dk/images/kv17/,C. Det Konservative Folkeparti,Susanne Haar Sandholdt,/kandidater/kv17/susanne-haar-sandholdt,Slagelse,"## Sundhed og Omsorg ##
Sund livsstil forbedrer din livskvalitet.
En sundhedspolitik der sætter borgeren i centrum frem for systemet.## Uddannelse for de unge ##
Din uddannelse er Danmarks fremtid.
Frihed for alle under ansvar.## Erhverv og Vækst ##
Bedre vilkår for virksomheder.
Erhvervslivet skal styrkes.",Som pensionist er jeg bestyrelsesmedlem i flere forskellige bestyrelser. For nuværende: Den Konservative VF i Slagelse. Grænseforeningen for Slagelse og Omegn.,Udenfor arbejdsmarkedet,66 år,Erhvervsuddannelse,2009
121244451114141,Dragør,4,dragoer,Anne,1899,False,Grønlund,G,Anne Grønlund,http://www.altinget.dk/images/kv17/1899-anne-groenlund-a.jpg,C. Det Konservative Folkeparti,Yuying Chen,/kandidater/kv17/Yuying-Chen,Furesø,"## Få alle i arbejde ##
Ja det er alarmerende mange. Opgørelsen dækker  over folk på kontanthjælp, dagpenge, uddannelseshjælp, fleksjob etc. – Det er trist, at det ikke er lykkedes at få de mange mennesker i arbejde, for det  skaber selvværd og stor livskvalitet at komme ud blandt andre og kunne klare sig selv. 
Furesø har tabt mange arbejdspladser i 2016, og det mindsker mulighederne for at flere kommer i beskæftigelse.## integration ##
## kultur ##
",Yuying har desværre ikke skrevet sit CV,Leder,59 år,Ph.d.-uddannelse,2013
0,Dragør,4,dragoer,Asger,3807,False,Larsen,I,Liberal Alliance,http://www.altinget.dk/images/kv17/,D. Nye Borgerlige,Klaus Juel Hansen,/kandidater/kv17/klaus-juel-hansen,Slagelse,"## Bedre udnyttelse af det offentliges penge ##
Mere effektivt arbejde, mindre papirnusseri og kontrol.## Udgifter til såkaldt integration skal fjernes ##
Integration er et personligt ansvar, ikke noget det offentlige skal bruge penge på. ## Styrkelse af det private erhvervsliv ##
Det skal være lettere og mindre bureaukratisk at drive virksomhed, så iværksættere og ildsjæle kan koncentrere sig om at drive virksomhed i stedet for at udfylde formularer og slås med komplekse regler.","Uddannet skibsfører, har sejlet til søs i 40 år. Er netop stoppet januar 2017 for at hellige mig politik og min motorcykel forretning Slagelse MC Center",Privat ansat/selvstændig,57 år,Bachelor-/diplomuddannelse,
0,Dragør,4,dragoer,Birger,34,False,Larsen,O,Dansk Folkeparti,http://www.altinget.dk/images/kv17/,F. SF - Socialistisk Folkeparti,Bülent Filikci,/kandidater/kv17/Bulent-Filikci,Albertslund,"## Tryghed ##
Tryghed for kommunens borgere er en vigtig sag, der skal skabes ved at udvikle bedre rammer og vilkår for vore børn, unge, syge og ældre.## Integration og respekt ##
Integration handler ikke kun om at få en uddannelse eller kommer på arbejdsmarkedet,  men at en bedre integration skal kunne bemærkes og ses ved gensidig tolerance og respekt mellem borgerne i det lokale samfund vi lever i.## Velfærd ##
Jeg vil gerne være med til at fremtidssikre vores velfærd på det lokale plan. Som kommune skal vi skabe nogle bedre rammer for  vores børn og unge og giver vores børn og unge grundlaget for et godt liv i samarbejde med familien. Jeg vil arbejde for, at der bliver skabt bedre rammer for de svage medborgere,  og være med til at støtte de svage i vores lokal samfund, idet alle mennesker er unikke.
",Jeg er tidligere uddannet som både Landinspektør og folkeskolelærer i Tyrkiet. Til daglig studerer jeg til socialrådgiver i København og har arbejde ved siden af  inden for DSB.,Studerende,,Kandidatuddannelse,
415415415155343,Dragør,4,dragoer,Jørgen,36,False,Honoré,O,Dansk Folkeparti,http://www.altinget.dk/images/kv17/36-Joergen-Honore-a.jpg,F. SF - Socialistisk Folkeparti,Søren Vinzent,/kandidater/kv17/Soeren-Vinzent,Albertslund,,Søren har desværre ikke skrevet sit CV,Ikke oplyst,,,
511535551115255,Dragør,4,dragoer,Peter,1284,False,Læssøe,T,Tværpolitisk Forening,http://www.altinget.dk/images/kv17/1284-Peter-Laessoee-a.jpg,Ø. Enhedslisten - De Rød-Grønne,Gunna Starck,/kandidater/kv17/gunna-starck,København,,Gunna har desværre ikke skrevet sit CV,Ikke oplyst,,,
143545541145355,Dragør,4,dragoer,Annette,1285,False,Nyvang,T,Tværpolitisk Forening,http://www.altinget.dk/images/kv17/1285-Annette-Nyvang-a.jpg,Ø. Enhedslisten - De Rød-Grønne,Anne Mette Omø Carlsen,/kandidater/kv17/Anne-Mette-Omoe-Carlsen,København,"## Børne- og ungepolitik ##
- Øget kvalitet i daginstitutionerne
- En mangfoldig og faglig stærk folkeskole
- Fortsat udbygning af institutionerne og fleksibilitet, så forældrene kan gå på arbejde med ro i maven## Kampen mod ulighed ##
- Kampen mod ulighed og mod fattigdom
- Sammen for en tryg by
- Alles ret til en fair chance i livet","• Sekretariats - og kommunikationsmedarbejder i Københavns Forældreorganisation.  
•Akademisk medarbejder i Skole og Forældre (med ansvar for inklusionsprojektet Skolevenskabsfamilier)
•Projektmedarbejder i Forældreforeningen Brug Folkeskolen på Bispebjerg.

- Tidligere arbejdet som social og sundhedshjælper i Gentofte, i bageri i Kvickly, som pædagogmedhjælper i fritidshjem og med misbrugere.",Privat ansat/selvstændig,42 år,Kandidatuddannelse,2013
